label,keras_probability,float32_tflite_probability,int8_tflite_probability
0.000000000000000000e+00,2.787659875669032188e-17,2.787649949501681552e-17,0.000000000000000000e+00
0.000000000000000000e+00,3.496615533736795872e-17,3.496630092115576805e-17,0.000000000000000000e+00
0.000000000000000000e+00,1.253116796267048589e-18,1.253126722434399225e-18,0.000000000000000000e+00
0.000000000000000000e+00,9.280634566624183610e-19,9.280635600599949301e-19,0.000000000000000000e+00
0.000000000000000000e+00,8.545742495013697233e-19,8.545776616213965045e-19,0.000000000000000000e+00
0.000000000000000000e+00,8.033129363632694761e-19,8.033129880620577606e-19,0.000000000000000000e+00
0.000000000000000000e+00,1.383595800802068613e-19,1.383596188542980747e-19,0.000000000000000000e+00
0.000000000000000000e+00,4.815612364748563738e-19,4.815648553900362933e-19,0.000000000000000000e+00
0.000000000000000000e+00,2.254406442505117867e-20,2.254406119387691088e-20,0.000000000000000000e+00
0.000000000000000000e+00,6.510164098620068609e-20,6.510189948014210891e-20,0.000000000000000000e+00
0.000000000000000000e+00,4.181062762125272175e-21,4.181063973815622595e-21,0.000000000000000000e+00
0.000000000000000000e+00,4.391068389821161359e-22,4.391085555434458968e-22,0.000000000000000000e+00
0.000000000000000000e+00,3.068725365885226297e-21,3.068737482788730492e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.698632225324803368e-22,1.698632730195782709e-22,0.000000000000000000e+00
0.000000000000000000e+00,2.908935316510792038e-23,2.908946045019103044e-23,0.000000000000000000e+00
0.000000000000000000e+00,1.394269745686853026e-22,1.394275677920860288e-22,0.000000000000000000e+00
0.000000000000000000e+00,7.287328226197989762e-24,7.287354258607862055e-24,0.000000000000000000e+00
0.000000000000000000e+00,3.495816591103378069e-24,3.495830790599672048e-24,0.000000000000000000e+00
0.000000000000000000e+00,6.598127767615235025e-25,6.598154884708851997e-25,0.000000000000000000e+00
0.000000000000000000e+00,5.259867741789057279e-24,5.259888646603045636e-24,0.000000000000000000e+00
0.000000000000000000e+00,2.547961559295976556e-25,2.547981773856672844e-25,0.000000000000000000e+00
0.000000000000000000e+00,7.688108343494136029e-26,7.688140390968410633e-26,0.000000000000000000e+00
0.000000000000000000e+00,2.874766294508829017e-26,2.874766294508829017e-26,0.000000000000000000e+00
0.000000000000000000e+00,1.508926360233347138e-25,1.508926976530929342e-25,0.000000000000000000e+00
1.000000000000000000e+00,9.994572997093200684e-01,9.994572997093200684e-01,9.960937500000000000e-01
1.000000000000000000e+00,9.994572997093200684e-01,9.994572997093200684e-01,9.960937500000000000e-01
1.000000000000000000e+00,9.994572997093200684e-01,9.994572997093200684e-01,9.960937500000000000e-01
1.000000000000000000e+00,9.994572997093200684e-01,9.994572997093200684e-01,9.960937500000000000e-01
1.000000000000000000e+00,9.994572997093200684e-01,9.994572997093200684e-01,9.960937500000000000e-01
0.000000000000000000e+00,1.189911549422354393e-27,1.189921275368573548e-27,0.000000000000000000e+00
0.000000000000000000e+00,8.693929436218349274e-29,8.693995038207079964e-29,0.000000000000000000e+00
0.000000000000000000e+00,3.260949975282779538e-29,3.260951479915548591e-29,0.000000000000000000e+00
0.000000000000000000e+00,4.159619642027663221e-28,4.159652382836717804e-28,0.000000000000000000e+00
0.000000000000000000e+00,2.198421045348525349e-29,2.198421045348525349e-29,0.000000000000000000e+00
0.000000000000000000e+00,6.060707437359423453e-30,6.060708189675807980e-30,0.000000000000000000e+00
0.000000000000000000e+00,2.600947625962749095e-29,2.600948227815856716e-29,0.000000000000000000e+00
0.000000000000000000e+00,5.190725761027713653e-30,5.190726137185905916e-30,0.000000000000000000e+00
0.000000000000000000e+00,1.829058277782016715e-31,1.829058512880886880e-31,0.000000000000000000e+00
0.000000000000000000e+00,2.330991661946126590e-31,2.330974499728604584e-31,0.000000000000000000e+00
0.000000000000000000e+00,3.874078789120126879e-32,3.874109645846835964e-32,0.000000000000000000e+00
0.000000000000000000e+00,1.167544600077111460e-31,1.167553651383612791e-31,0.000000000000000000e+00
0.000000000000000000e+00,3.566480893445682008e-31,3.566480893445682008e-31,0.000000000000000000e+00
0.000000000000000000e+00,6.815215907260987877e-32,6.815166536498253341e-32,0.000000000000000000e+00
0.000000000000000000e+00,2.942997631824624973e-32,2.942997925698212679e-32,0.000000000000000000e+00
0.000000000000000000e+00,5.651262559975073588e-32,5.651264323216599821e-32,0.000000000000000000e+00
0.000000000000000000e+00,4.881829875674883180e-33,4.881830977700837076e-33,0.000000000000000000e+00
0.000000000000000000e+00,1.714703895120040483e-33,1.714703895120040483e-33,0.000000000000000000e+00
0.000000000000000000e+00,1.316907515087658749e-33,1.316907515087658749e-33,0.000000000000000000e+00
0.000000000000000000e+00,1.675084960051529178e-33,1.675097817020991297e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.302279007545582625e-32,2.302279301419170330e-32,0.000000000000000000e+00
0.000000000000000000e+00,1.332200949139471144e-34,1.332201637905692329e-34,0.000000000000000000e+00
0.000000000000000000e+00,5.784521375030088315e-34,5.784569129488090470e-34,0.000000000000000000e+00
0.000000000000000000e+00,1.034851686369681813e-33,1.034852145547162603e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.816463801583565321e-34,2.816464949527267296e-34,0.000000000000000000e+00
0.000000000000000000e+00,4.597965989708547714e-33,4.597932928929930837e-33,0.000000000000000000e+00
0.000000000000000000e+00,5.883260260228645923e-35,5.883261982144198886e-35,0.000000000000000000e+00
0.000000000000000000e+00,1.615011321252756175e-33,1.614999198967263320e-33,0.000000000000000000e+00
0.000000000000000000e+00,3.422983759530585244e-34,3.422983759530585244e-34,0.000000000000000000e+00
0.000000000000000000e+00,4.960161421300322574e-34,4.960163258010245734e-34,0.000000000000000000e+00
0.000000000000000000e+00,8.939034852213584815e-34,8.939104647190664889e-34,0.000000000000000000e+00
0.000000000000000000e+00,9.369059613925667353e-35,9.369133656294444734e-35,0.000000000000000000e+00
0.000000000000000000e+00,6.627182765611699334e-34,6.627184143144141704e-34,0.000000000000000000e+00
0.000000000000000000e+00,3.261143120759563148e-33,3.261143488101547780e-33,0.000000000000000000e+00
0.000000000000000000e+00,4.989918877120396467e-34,4.989883061276894850e-34,0.000000000000000000e+00
0.000000000000000000e+00,1.244052303769112687e-34,1.244062290879319869e-34,0.000000000000000000e+00
0.000000000000000000e+00,4.581193889374221463e-33,4.581195358742159990e-33,0.000000000000000000e+00
0.000000000000000000e+00,1.432135532498005798e-34,1.432147241523765942e-34,0.000000000000000000e+00
0.000000000000000000e+00,9.388378358486202779e-35,9.388310055835935273e-35,0.000000000000000000e+00
0.000000000000000000e+00,5.370649283230746378e-33,5.370648915888761746e-33,0.000000000000000000e+00
0.000000000000000000e+00,6.724308445525871630e-34,6.724258395180465524e-34,0.000000000000000000e+00
0.000000000000000000e+00,2.464917751879515358e-34,2.464918670234476938e-34,0.000000000000000000e+00
0.000000000000000000e+00,1.714867876581980192e-32,1.714868464329155603e-32,0.000000000000000000e+00
0.000000000000000000e+00,1.338819923648436242e-33,1.338819923648436242e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.031868801361202091e-33,2.031869719716163671e-33,0.000000000000000000e+00
0.000000000000000000e+00,6.487019060005756027e-32,6.486973215726073958e-32,0.000000000000000000e+00
0.000000000000000000e+00,2.154118744478781464e-33,2.154119846504735360e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.750090780394231837e-32,2.750090780394231837e-32,0.000000000000000000e+00
0.000000000000000000e+00,1.791272474725734919e-33,1.791272474725734919e-33,0.000000000000000000e+00
0.000000000000000000e+00,2.080221365582735286e-32,2.080221512519529139e-32,0.000000000000000000e+00
0.000000000000000000e+00,3.337154626245563210e-33,3.337154993587547842e-33,0.000000000000000000e+00
0.000000000000000000e+00,1.999156189477359431e-32,1.999156336414153284e-32,0.000000000000000000e+00
0.000000000000000000e+00,4.081665272778306283e-31,4.081666213173786940e-31,0.000000000000000000e+00
0.000000000000000000e+00,2.359486303286895299e-30,2.359487619840568220e-30,0.000000000000000000e+00
0.000000000000000000e+00,3.924130692056246929e-31,3.924102245092957029e-31,0.000000000000000000e+00
0.000000000000000000e+00,5.549554439412831230e-31,5.549599108198162477e-31,0.000000000000000000e+00
0.000000000000000000e+00,4.114462975759469091e-31,4.114463445957209420e-31,0.000000000000000000e+00
0.000000000000000000e+00,7.160844512892868675e-30,7.160900184305323618e-30,0.000000000000000000e+00
0.000000000000000000e+00,3.965274893933897920e-29,3.965246305911285922e-29,0.000000000000000000e+00
0.000000000000000000e+00,3.588576237580122250e-30,3.588604825602734248e-30,0.000000000000000000e+00
0.000000000000000000e+00,1.487963123160127339e-28,1.487975400963522807e-28,0.000000000000000000e+00
0.000000000000000000e+00,2.447188902366717447e-29,2.447189203293271257e-29,0.000000000000000000e+00
0.000000000000000000e+00,4.803860225821811598e-30,4.803898217799230174e-30,0.000000000000000000e+00
0.000000000000000000e+00,3.577847604083670104e-29,3.577849108716439157e-29,0.000000000000000000e+00
0.000000000000000000e+00,6.877491498064444360e-28,6.877440942403404195e-28,0.000000000000000000e+00
0.000000000000000000e+00,8.181942627214876979e-28,8.181882923386600974e-28,0.000000000000000000e+00
0.000000000000000000e+00,5.055097332668030261e-27,5.055117747525440766e-27,0.000000000000000000e+00
0.000000000000000000e+00,3.389832424752133454e-28,3.389845424779258068e-28,0.000000000000000000e+00
0.000000000000000000e+00,1.509823535438640488e-27,1.509835091018306812e-27,0.000000000000000000e+00
0.000000000000000000e+00,1.430394486746617658e-26,1.430383855613324641e-26,0.000000000000000000e+00
0.000000000000000000e+00,7.912329729851564557e-26,7.912332811339475576e-26,0.000000000000000000e+00
0.000000000000000000e+00,1.256099028559858111e-25,1.256099028559858111e-25,0.000000000000000000e+00
0.000000000000000000e+00,2.459021683055866461e-25,2.459031543817181724e-25,0.000000000000000000e+00
0.000000000000000000e+00,1.203553743220185159e-25,1.203553743220185159e-25,0.000000000000000000e+00
0.000000000000000000e+00,4.016513303494916953e-24,4.016514486786274785e-24,0.000000000000000000e+00
0.000000000000000000e+00,1.264754893589247501e-23,1.264754972475338023e-23,0.000000000000000000e+00
0.000000000000000000e+00,5.975899036087802222e-24,5.975920335332243189e-24,0.000000000000000000e+00
0.000000000000000000e+00,7.052162479464364375e-24,7.052161690603459154e-24,0.000000000000000000e+00
0.000000000000000000e+00,1.460986489231780372e-23,1.460981124977624869e-23,0.000000000000000000e+00
0.000000000000000000e+00,1.405618109342745249e-22,1.405613186850696670e-22,0.000000000000000000e+00
0.000000000000000000e+00,3.664959413235436095e-22,3.664958403493477412e-22,0.000000000000000000e+00
0.000000000000000000e+00,1.434381972187471738e-21,1.434381669264884133e-21,0.000000000000000000e+00
0.000000000000000000e+00,5.249369249540795861e-22,5.249370259282754544e-22,0.000000000000000000e+00
0.000000000000000000e+00,1.418016882314706320e-21,1.418022132972891471e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.795634626442162678e-21,1.795641492687481722e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.473773419634433632e-21,1.473773116711846027e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.375827540874429992e-19,1.375827799368371415e-19,0.000000000000000000e+00
0.000000000000000000e+00,6.956493955047489859e-20,6.956521743146192812e-20,0.000000000000000000e+00
0.000000000000000000e+00,6.239522622160994115e-19,6.239500908669914598e-19,0.000000000000000000e+00
0.000000000000000000e+00,5.049680438164518248e-20,5.049681084399371805e-20,0.000000000000000000e+00
0.000000000000000000e+00,1.292569692570648089e-18,1.292569899365801227e-18,0.000000000000000000e+00
0.000000000000000000e+00,1.447323211739952862e-17,1.447328671131995712e-17,0.000000000000000000e+00
0.000000000000000000e+00,7.642958091461205674e-19,7.642958608449088519e-19,0.000000000000000000e+00
0.000000000000000000e+00,2.331869709672206815e-18,2.331861644661234423e-18,0.000000000000000000e+00
0.000000000000000000e+00,5.457159895967008309e-18,5.457180989072628411e-18,0.000000000000000000e+00
1.000000000000000000e+00,9.999997615814208984e-01,9.999997615814208984e-01,9.960937500000000000e-01
1.000000000000000000e+00,9.999995231628417969e-01,9.999995231628417969e-01,9.960937500000000000e-01
1.000000000000000000e+00,9.999998211860656738e-01,9.999998211860656738e-01,9.960937500000000000e-01
1.000000000000000000e+00,9.999995827674865723e-01,9.999995827674865723e-01,9.960937500000000000e-01
1.000000000000000000e+00,9.999998211860656738e-01,9.999998211860656738e-01,9.960937500000000000e-01
0.000000000000000000e+00,6.284224785952339815e-16,6.284226374139115917e-16,0.000000000000000000e+00
0.000000000000000000e+00,9.579552320664042053e-14,9.579569261322987139e-14,0.000000000000000000e+00
0.000000000000000000e+00,3.983445179072363229e-14,3.983453988215014674e-14,0.000000000000000000e+00
0.000000000000000000e+00,2.743154553334903323e-13,2.743149403374584017e-13,0.000000000000000000e+00
0.000000000000000000e+00,7.987249750485148070e-12,7.987231535888650313e-12,0.000000000000000000e+00
0.000000000000000000e+00,1.312025032888797238e-12,1.312020153979021053e-12,0.000000000000000000e+00
0.000000000000000000e+00,4.181330195279775452e-12,4.181337567854548354e-12,0.000000000000000000e+00
0.000000000000000000e+00,3.506836964914383792e-12,3.506830893382217873e-12,0.000000000000000000e+00
0.000000000000000000e+00,7.509656785309459792e-11,7.509671356986657997e-11,0.000000000000000000e+00
0.000000000000000000e+00,3.730675837698704811e-11,3.730669245749496099e-11,0.000000000000000000e+00
0.000000000000000000e+00,1.495388812777775911e-10,1.495392004668971708e-10,0.000000000000000000e+00
0.000000000000000000e+00,7.305436811044785372e-11,7.305465954399181783e-11,0.000000000000000000e+00
0.000000000000000000e+00,9.590429561612268117e-10,9.590430671835292742e-10,0.000000000000000000e+00
0.000000000000000000e+00,1.907368485376537137e-09,1.907361157904574611e-09,0.000000000000000000e+00
0.000000000000000000e+00,3.489359634567534840e-10,3.489347144558507807e-10,0.000000000000000000e+00
0.000000000000000000e+00,3.888701360921231753e-09,3.888679600549949100e-09,0.000000000000000000e+00
0.000000000000000000e+00,2.970399926027766924e-09,2.970388823797520672e-09,0.000000000000000000e+00
0.000000000000000000e+00,2.527909970240216353e-08,2.527904641169698152e-08,0.000000000000000000e+00
0.000000000000000000e+00,2.963892953289359866e-08,2.963887801854525605e-08,0.000000000000000000e+00
0.000000000000000000e+00,3.689539695983512502e-08,3.689532590556154901e-08,0.000000000000000000e+00
0.000000000000000000e+00,2.173300686081347521e-07,2.173296422824932961e-07,0.000000000000000000e+00
0.000000000000000000e+00,5.274567982382905029e-08,5.274568337654272909e-08,0.000000000000000000e+00
0.000000000000000000e+00,1.835265237559724483e-07,1.835265663885365939e-07,0.000000000000000000e+00
0.000000000000000000e+00,4.597507654580113012e-07,4.597503675540792756e-07,0.000000000000000000e+00
0.000000000000000000e+00,1.032763563557637099e-07,1.032761360875156242e-07,0.000000000000000000e+00
0.000000000000000000e+00,1.196059997710108291e-06,1.196061134578485508e-06,0.000000000000000000e+00
0.000000000000000000e+00,3.276740869750938145e-07,3.276732343238109024e-07,0.000000000000000000e+00
0.000000000000000000e+00,2.695405214581114706e-07,2.695407772534963442e-07,0.000000000000000000e+00
0.000000000000000000e+00,2.585593108506145654e-07,2.585588276815542486e-07,0.000000000000000000e+00
0.000000000000000000e+00,1.389979189525547554e-07,1.389981605370849138e-07,0.000000000000000000e+00
0.000000000000000000e+00,6.322507317690906348e-08,6.322507317690906348e-08,0.000000000000000000e+00
0.000000000000000000e+00,1.367241225125326309e-06,1.367241338812164031e-06,0.000000000000000000e+00
0.000000000000000000e+00,8.144740604620892555e-06,8.144724233716260642e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.676150532148312777e-06,1.676148372098396067e-06,0.000000000000000000e+00
0.000000000000000000e+00,2.031635801813536091e-07,2.031635943922083243e-07,0.000000000000000000e+00
0.000000000000000000e+00,2.617029792872926919e-07,2.617027234919078182e-07,0.000000000000000000e+00
0.000000000000000000e+00,1.112526774704747368e-06,1.112525751523207873e-06,0.000000000000000000e+00
0.000000000000000000e+00,3.804876541835255921e-06,3.804858351941220462e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.002180397335905582e-06,1.002182330012146849e-06,0.000000000000000000e+00
0.000000000000000000e+00,6.599431401355104754e-08,6.599444191124348436e-08,0.000000000000000000e+00
0.000000000000000000e+00,3.468654199423326645e-07,3.468661304850684246e-07,0.000000000000000000e+00
0.000000000000000000e+00,2.513582728624896845e-07,2.513587560315500014e-07,0.000000000000000000e+00
0.000000000000000000e+00,3.648461586180928862e-07,3.648451638582628220e-07,0.000000000000000000e+00
0.000000000000000000e+00,3.390817937543033622e-08,3.390804081959686300e-08,0.000000000000000000e+00
0.000000000000000000e+00,6.298303389939974295e-08,6.298278520944222691e-08,0.000000000000000000e+00
0.000000000000000000e+00,3.745597609849937726e-08,3.745605070548663207e-08,0.000000000000000000e+00
0.000000000000000000e+00,1.348893050590049825e-07,1.348894045349879889e-07,0.000000000000000000e+00
0.000000000000000000e+00,1.985518771618899336e-08,1.985515574176588416e-08,0.000000000000000000e+00
0.000000000000000000e+00,1.043207049633565475e-07,1.043206694362197595e-07,0.000000000000000000e+00
0.000000000000000000e+00,3.578323770625502220e-08,3.578309915042154898e-08,0.000000000000000000e+00
0.000000000000000000e+00,3.231211920251553238e-08,3.231204814824195637e-08,0.000000000000000000e+00
0.000000000000000000e+00,4.856331337066421838e-09,4.856322899371434687e-09,0.000000000000000000e+00
0.000000000000000000e+00,3.812934412650292870e-09,3.812941962166860321e-09,0.000000000000000000e+00
0.000000000000000000e+00,2.982640134874259275e-09,2.982645908033987325e-09,0.000000000000000000e+00
0.000000000000000000e+00,5.952345838444728088e-10,5.952335846437506461e-10,0.000000000000000000e+00
0.000000000000000000e+00,4.496850003476993152e-09,4.496850003476993152e-09,0.000000000000000000e+00
0.000000000000000000e+00,3.817373972481163946e-09,3.817373528391954096e-09,0.000000000000000000e+00
0.000000000000000000e+00,9.895349817323761954e-11,9.895329000642050232e-11,0.000000000000000000e+00
0.000000000000000000e+00,3.044634544480118166e-10,3.044641483374022073e-10,0.000000000000000000e+00
0.000000000000000000e+00,2.067898074997742697e-10,2.067890025880814164e-10,0.000000000000000000e+00
0.000000000000000000e+00,1.692307544098881067e-10,1.692304768541319504e-10,0.000000000000000000e+00
0.000000000000000000e+00,1.711530916992387574e-10,1.711531610881777965e-10,0.000000000000000000e+00
0.000000000000000000e+00,4.427958555375255401e-10,4.427975208720624778e-10,0.000000000000000000e+00
0.000000000000000000e+00,7.510715660519196035e-11,7.510703170510169002e-11,0.000000000000000000e+00
0.000000000000000000e+00,6.626740389065188808e-12,6.626726944958249987e-12,0.000000000000000000e+00
0.000000000000000000e+00,9.429028738350275773e-12,9.429030473073751750e-12,0.000000000000000000e+00
0.000000000000000000e+00,5.807062296303566740e-12,5.807040178579248035e-12,0.000000000000000000e+00
0.000000000000000000e+00,3.086757932591055464e-11,3.086751340641846753e-11,0.000000000000000000e+00
0.000000000000000000e+00,2.504235751057959369e-12,2.504231414249269427e-12,0.000000000000000000e+00
0.000000000000000000e+00,7.549664886308260492e-12,7.549635396009168886e-12,0.000000000000000000e+00
0.000000000000000000e+00,1.309824427739303410e-12,1.309822259334958439e-12,0.000000000000000000e+00
0.000000000000000000e+00,8.522800520882611863e-13,8.522752815987022501e-13,0.000000000000000000e+00
0.000000000000000000e+00,1.597696367566792119e-12,1.597693114960274663e-12,0.000000000000000000e+00
0.000000000000000000e+00,2.439012262555467769e-13,2.439021478273933896e-13,0.000000000000000000e+00
0.000000000000000000e+00,6.627263706348793249e-14,6.627263706348793249e-14,0.000000000000000000e+00
0.000000000000000000e+00,3.979044741267423468e-13,3.979013570454964510e-13,0.000000000000000000e+00
0.000000000000000000e+00,1.308810373447377717e-13,1.308807527416674943e-13,0.000000000000000000e+00
0.000000000000000000e+00,2.444907747393629260e-14,2.444907408580450359e-14,0.000000000000000000e+00
0.000000000000000000e+00,3.708506415909910980e-14,3.708507771162626587e-14,0.000000000000000000e+00
0.000000000000000000e+00,3.544058696145456488e-14,3.544072587485791459e-14,0.000000000000000000e+00
0.000000000000000000e+00,2.260807677406748845e-14,2.260790228528035406e-14,0.000000000000000000e+00
0.000000000000000000e+00,5.418204811679858124e-14,5.418205150493037026e-14,0.000000000000000000e+00
0.000000000000000000e+00,1.447178999086726897e-14,1.447178999086726897e-14,0.000000000000000000e+00
0.000000000000000000e+00,1.252440174106508788e-15,1.252440279985627195e-15,0.000000000000000000e+00
0.000000000000000000e+00,1.974899837577353406e-14,1.974885099204071182e-14,0.000000000000000000e+00
0.000000000000000000e+00,4.276048104959710586e-16,4.276031693696357534e-16,0.000000000000000000e+00
0.000000000000000000e+00,3.424085955347982253e-16,3.424085955347982253e-16,0.000000000000000000e+00
0.000000000000000000e+00,5.557816609576442311e-17,5.557837123655633626e-17,0.000000000000000000e+00
0.000000000000000000e+00,1.308291356126530013e-16,1.308291488475428021e-16,0.000000000000000000e+00
0.000000000000000000e+00,2.461397508201579142e-17,2.461397177329334120e-17,0.000000000000000000e+00
0.000000000000000000e+00,1.943986671365126231e-16,1.943994479950108731e-16,0.000000000000000000e+00
0.000000000000000000e+00,1.095556318271203309e-16,1.095560619610388585e-16,0.000000000000000000e+00
0.000000000000000000e+00,6.627055705166321889e-19,6.627058290105736117e-19,0.000000000000000000e+00
0.000000000000000000e+00,4.921618662174531309e-19,4.921618145186648463e-19,0.000000000000000000e+00
0.000000000000000000e+00,3.825527112552072501e-18,3.825526698961766224e-18,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.960937500000000000e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.960937500000000000e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.960937500000000000e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.960937500000000000e-01
1.000000000000000000e+00,9.999997019767761230e-01,9.999997019767761230e-01,9.960937500000000000e-01
0.000000000000000000e+00,7.674586671002588314e-22,7.674617468132328142e-22,0.000000000000000000e+00
0.000000000000000000e+00,1.288314719928321497e-21,1.288319667663919043e-21,0.000000000000000000e+00
0.000000000000000000e+00,3.702141828004548246e-20,3.702157014523606836e-20,0.000000000000000000e+00
0.000000000000000000e+00,1.285050628072683170e-21,1.285050729046879038e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.709677161522111380e-22,1.709684103498077325e-22,0.000000000000000000e+00
0.000000000000000000e+00,6.630738153310281713e-22,6.630739667923219737e-22,0.000000000000000000e+00
0.000000000000000000e+00,1.027690727843658781e-20,1.027687254331320912e-20,0.000000000000000000e+00
0.000000000000000000e+00,8.971609683261629736e-23,8.971607789995457205e-23,0.000000000000000000e+00
0.000000000000000000e+00,2.034687160275571650e-23,2.034695522201166992e-23,0.000000000000000000e+00
0.000000000000000000e+00,1.566675107196287903e-22,1.566687728970771439e-22,0.000000000000000000e+00
0.000000000000000000e+00,1.426625601466525628e-23,1.426625917010887717e-23,0.000000000000000000e+00
0.000000000000000000e+00,3.283940779305045224e-24,3.283953795509981371e-24,0.000000000000000000e+00
0.000000000000000000e+00,4.954341321551280491e-25,4.954360550035845253e-25,0.000000000000000000e+00
0.000000000000000000e+00,1.200479059234473113e-22,1.200478806798983443e-22,0.000000000000000000e+00
0.000000000000000000e+00,4.162389856518839067e-24,4.162390645379744288e-24,0.000000000000000000e+00
0.000000000000000000e+00,4.108987128678997452e-24,4.108988311970355283e-24,0.000000000000000000e+00
0.000000000000000000e+00,6.500295703340053957e-25,6.500247878647674933e-25,0.000000000000000000e+00
0.000000000000000000e+00,2.459584486007935077e-25,2.459603961011532720e-25,0.000000000000000000e+00
0.000000000000000000e+00,5.545716045235023394e-27,5.545758415693799913e-27,0.000000000000000000e+00
0.000000000000000000e+00,5.358203962138384439e-26,5.358226148851343780e-26,0.000000000000000000e+00
0.000000000000000000e+00,1.019305125303151043e-26,1.019301504554855595e-26,0.000000000000000000e+00
0.000000000000000000e+00,2.621509395716824084e-27,2.621520180924512652e-27,0.000000000000000000e+00
0.000000000000000000e+00,3.383685732667774094e-26,3.383686965262938501e-26,0.000000000000000000e+00
0.000000000000000000e+00,3.743424495856880214e-28,3.743453144064802974e-28,0.000000000000000000e+00
0.000000000000000000e+00,3.249851936385931768e-27,3.249877358661197680e-27,0.000000000000000000e+00
0.000000000000000000e+00,9.759771095657220755e-26,9.759735350397452928e-26,0.000000000000000000e+00
0.000000000000000000e+00,2.642061571932363594e-26,2.642052327468630535e-26,0.000000000000000000e+00
0.000000000000000000e+00,1.824788650022146444e-28,1.824803094496729349e-28,0.000000000000000000e+00
0.000000000000000000e+00,4.614759739827629669e-28,4.614724591606144602e-28,0.000000000000000000e+00
0.000000000000000000e+00,1.395251022308513240e-27,1.395245629704668956e-27,0.000000000000000000e+00
0.000000000000000000e+00,4.264960787748353570e-28,4.264944417343826278e-28,0.000000000000000000e+00
0.000000000000000000e+00,1.267001150547924388e-29,1.267001451474478199e-29,0.000000000000000000e+00
0.000000000000000000e+00,2.925934016085320222e-27,2.925923230877631654e-27,0.000000000000000000e+00
0.000000000000000000e+00,1.435136670344908322e-28,1.435137392568637467e-28,0.000000000000000000e+00
0.000000000000000000e+00,1.297072410050999021e-28,1.297073011904106642e-28,0.000000000000000000e+00
0.000000000000000000e+00,4.102474908211591140e-30,4.102508010132510295e-30,0.000000000000000000e+00
0.000000000000000000e+00,1.413830137462807713e-29,1.413830438389361524e-29,0.000000000000000000e+00
0.000000000000000000e+00,2.044063477910410795e-29,2.044079126091208942e-29,0.000000000000000000e+00
0.000000000000000000e+00,4.758612081642840997e-29,4.758576873236045168e-29,0.000000000000000000e+00
0.000000000000000000e+00,7.158714705208274821e-30,7.158769624304345239e-30,0.000000000000000000e+00
0.000000000000000000e+00,6.405994232743972147e-31,6.406045954495408327e-31,0.000000000000000000e+00
0.000000000000000000e+00,2.778721708550034883e-31,2.778722648945515541e-31,0.000000000000000000e+00
0.000000000000000000e+00,8.650582357927257316e-31,8.650649126006384021e-31,0.000000000000000000e+00
0.000000000000000000e+00,3.385707203181877519e-29,3.385734888424828086e-29,0.000000000000000000e+00
0.000000000000000000e+00,6.922971852218662838e-30,6.923024514365579676e-30,0.000000000000000000e+00
0.000000000000000000e+00,2.353905582730660247e-29,2.353923638323888877e-29,0.000000000000000000e+00
0.000000000000000000e+00,3.212512084865056030e-30,3.212512837181440557e-30,0.000000000000000000e+00
0.000000000000000000e+00,1.524136218673066158e-31,1.524148678913184874e-31,0.000000000000000000e+00
0.000000000000000000e+00,1.013108363855062475e-30,1.013116545295744198e-30,0.000000000000000000e+00
0.000000000000000000e+00,1.265647126817076615e-31,1.265647714564252026e-31,0.000000000000000000e+00
0.000000000000000000e+00,2.418604490873365141e-29,2.418604791799918951e-29,0.000000000000000000e+00
0.000000000000000000e+00,2.926150799436945195e-31,2.926129875637500559e-31,0.000000000000000000e+00
0.000000000000000000e+00,1.005369943484277258e-30,1.005370413682017587e-30,0.000000000000000000e+00
0.000000000000000000e+00,2.958872565483044884e-30,2.958895699211869066e-30,0.000000000000000000e+00
0.000000000000000000e+00,6.579959873501825435e-31,6.580012065451001945e-31,0.000000000000000000e+00
0.000000000000000000e+00,1.616930659612571175e-30,1.616943448991108122e-30,0.000000000000000000e+00
0.000000000000000000e+00,3.008059951098852682e-30,3.008060891494333340e-30,0.000000000000000000e+00
0.000000000000000000e+00,9.593713825196513213e-30,9.593719091411204896e-30,0.000000000000000000e+00
0.000000000000000000e+00,2.641209605224175750e-30,2.641210357540560276e-30,0.000000000000000000e+00
0.000000000000000000e+00,1.513124916401060478e-30,1.513136671344568701e-30,0.000000000000000000e+00
0.000000000000000000e+00,1.381152673447801815e-29,1.381152823911078720e-29,0.000000000000000000e+00
0.000000000000000000e+00,1.588829009543169373e-30,1.588829573780457767e-30,0.000000000000000000e+00
